,id,neighbourhood,price,stay_type
553,40453,Upper East Side,250.0,1
554,42580,Clinton Hill,70.0,1
555,42729,Carroll Gardens,165.0,1
556,42882,St. George,70.0,1
557,43957,Bushwick,50.0,1
558,44096,High Bridge,40.0,1
559,44161,Williamsburg,150.0,1
560,44212,East Village,125.0,1
561,44229,Fort Greene,110.0,1
562,44288,West Village,170.0,1
563,44506,Harlem,165.0,1
564,45393,West Village,150.0,1
565,45910,Ridgewood,350.0,1
566,45936,Morningside Heights,99.0,1
567,45940,Williamsburg,200.0,1
568,46544,Park Slope,150.0,1
569,46723,Bedford Stuyvesant,90.0,1
570,46911,Prospect Heights,120.0,1
571,47199,Upper East Side,75.0,1
572,47362,Bedford Stuyvesant,175.0,1
573,47926,Clinton,275.0,1
574,48719,Lower East Side,299.0,1
575,50447,Greenwood,135.0,1
576,51485,Lower East Side,83.0,1
577,51572,Chelsea,123.0,1
578,51850,Jamaica,55.0,1
579,53469,Middle Village,98.0,1
580,53470,Ridgewood,140.0,1
581,53477,Middle Village,265.0,1
582,54158,Williamsburg,249.0,1
583,54453,Clinton,105.0,1
584,54508,Prospect Heights,100.0,1
585,54544,Harlem,121.0,1
586,54626,High Bridge,45.0,1
587,54860,East Harlem,100.0,1
588,55467,Williamsburg,140.0,1
589,55498,Bedford Stuyvesant,71.0,1
590,55668,NoHo,130.0,1
591,55737,West Village,199.0,1
592,55959,Williamsburg,69.0,1
593,56467,East Village,130.0,1
594,56525,Greenpoint,195.0,1
595,56859,Harlem,64.0,1
596,57166,Astoria,140.0,1
597,57297,Cobble Hill,159.0,1
598,57618,Clinton,250.0,1
599,57740,East Village,239.0,1
600,57754,Flatiron District,305.0,1
601,57874,Harlem,155.0,1
602,58059,Harlem,60.0,1
603,58062,Windsor Terrace,135.0,1
604,58467,Roosevelt Island,120.0,1
605,59014,Lower East Side,150.0,1
606,59121,Ridgewood,140.0,1
607,59642,Greenpoint,135.0,1
608,59709,Chinatown,250.0,1
609,60457,Greenwich Village,225.0,1
610,60611,East Harlem,125.0,1
611,60666,Harlem,92.0,1
612,60673,Harlem,175.0,1
613,60680,East Village,99.0,1
614,60948,East Harlem,140.0,1
615,61492,Chinatown,120.0,1
616,61509,Midtown,110.0,1
617,62095,East Flatbush,65.0,1
618,62427,East Village,130.0,1
619,62430,Bushwick,99.0,1
620,62891,East Village,175.0,1
621,62903,Chelsea,205.0,1
622,62925,Greenpoint,285.0,1
623,63299,Williamsburg,59.0,1
624,63360,Astoria,99.0,1
625,63610,Eastchester,105.0,1
626,63657,Bedford Stuyvesant,135.0,1
627,63719,Bedford Stuyvesant,70.0,1
628,64000,Williamsburg,60.0,1
629,64107,Crown Heights,100.0,1
630,64277,Bedford Stuyvesant,70.0,1
631,64365,Crown Heights,60.0,1
632,64707,Little Italy,90.0,1
633,64837,East Village,68.0,1
634,65019,Upper West Side,115.0,1
635,65268,Bedford Stuyvesant,75.0,1
636,65562,East Village,129.0,1
637,65615,Williamsburg,130.0,1
638,65660,Williamsburg,95.0,1
639,65813,Harlem,75.0,1
640,65834,Park Slope,175.0,1
641,66008,Carroll Gardens,190.0,1
642,66026,Crown Heights,49.0,1
643,66251,East Village,212.0,1
644,66275,Lower East Side,95.0,1
645,66451,Williamsburg,140.0,1
646,66718,Harlem,135.0,1
647,66741,Park Slope,150.0,1
648,66974,Gowanus,190.0,1
649,67288,East Harlem,124.0,1
650,67299,Williamsburg,135.0,1
651,67397,Morningside Heights,122.0,1
652,68099,Upper West Side,109.0,1
653,68305,Harlem,85.0,1
654,68403,Bedford Stuyvesant,145.0,1
655,68735,Upper West Side,195.0,1
656,68765,Carroll Gardens,250.0,1
657,68900,Greenpoint,125.0,1
658,69894,Upper West Side,150.0,1
659,69921,Bushwick,70.0,1
660,70095,Inwood,90.0,1
661,70128,East Village,65.0,1
662,71010,Washington Heights,250.0,1
663,71248,Chinatown,125.0,1
664,71366,West Village,200.0,1
665,71384,Greenpoint,229.0,1
666,71812,Kingsbridge,90.0,1
667,72265,Greenpoint,59.0,1
668,74073,Williamsburg,195.0,1
669,74240,Williamsburg,169.0,1
670,74333,East Harlem,113.0,1
671,74404,Harlem,250.0,1
672,74680,Astoria,115.0,1
673,75193,Williamsburg,69.0,1
674,75635,Lower East Side,150.0,1
675,76761,Greenwood,169.0,1
676,77765,Greenpoint,179.0,1
677,77936,Clinton,150.0,1
678,79067,Clinton Hill,350.0,1
679,79782,Williamsburg,120.0,1
680,80493,East Village,71.0,1
681,80684,Greenpoint,349.0,1
682,80700,Greenpoint,349.0,1
683,80924,Park Slope,165.0,1
684,81739,Greenpoint,249.0,1
685,82550,Brooklyn Heights,200.0,1
686,82638,East Village,169.0,1
687,82928,Bedford Stuyvesant,185.0,1
688,83243,Bushwick,65.0,1
689,83446,Fort Greene,130.0,1
690,83722,Williamsburg,199.0,1
691,84010,Greenpoint,179.0,1
692,84659,East Village,139.0,1
693,84905,Lower East Side,95.0,1
694,85094,Crown Heights,79.0,1
695,86215,Lower East Side,150.0,1
696,89621,Bedford Stuyvesant,90.0,1
697,93313,Bedford Stuyvesant,120.0,1
698,94035,Astoria,80.0,1
699,94477,Bedford Stuyvesant,175.0,1
700,94783,Crown Heights,120.0,1
701,95883,Bedford Stuyvesant,200.0,1
702,96471,Clinton Hill,165.0,1
703,98330,Gramercy,125.0,1
704,98663,Chelsea,130.0,1
705,99085,Fort Greene,123.0,1
706,100002,Washington Heights,67.0,1
707,100184,Queens Village,50.0,1
708,100186,Gowanus,130.0,1
709,102995,Upper West Side,212.0,1
710,103161,Williamsburg,190.0,1
711,103806,East Village,249.0,1
712,105469,Rockaway Beach,70.0,1
713,105510,Crown Heights,100.0,1
714,106363,Harlem,60.0,1
715,106647,Bedford Stuyvesant,135.0,1
716,107630,Greenpoint,175.0,1
717,107895,Upper West Side,120.0,1
718,110739,Midtown,169.0,1
719,112100,Crown Heights,165.0,1
720,112359,Upper East Side,225.0,1
721,112435,Fort Greene,95.0,1
722,113265,Crown Heights,55.0,1
723,113945,Clinton,85.0,1
724,114123,Greenwood,199.0,1
725,114229,Lower East Side,211.0,1
726,115535,Harlem,65.0,1
727,115678,Harlem,99.0,1
728,115748,Astoria,110.0,1
729,116940,Crown Heights,80.0,1
730,117425,Brooklyn Heights,150.0,1
731,118061,Bedford Stuyvesant,110.0,1
732,118430,Chelsea,290.0,1
733,120362,Williamsburg,190.0,1
734,121687,Williamsburg,200.0,1
735,121861,Park Slope,165.0,1
736,123784,Harlem,110.0,1
737,125163,Bedford Stuyvesant,99.0,1
738,126443,East Village,189.0,1
739,127387,Gowanus,260.0,1
740,128975,Harlem,122.0,1
741,131154,Greenpoint,165.0,1
742,132516,Forest Hills,97.0,1
743,133025,Murray Hill,130.0,1
744,134934,Williamsburg,225.0,1
745,135393,East Flatbush,50.0,1
746,135465,Fort Greene,170.0,1
747,136493,Park Slope,250.0,1
748,138216,Greenpoint,141.0,1
749,139624,Crown Heights,64.0,1
750,140133,Williamsburg,249.0,1
751,140973,East Village,185.0,1
752,141154,Boerum Hill,120.0,1
753,141984,Little Italy,175.0,1
754,144087,Harlem,259.0,1
755,146754,Windsor Terrace,250.0,1
756,147586,Harlem,295.0,1
757,148825,Upper West Side,165.0,1
758,149777,Woodlawn,77.0,1
759,151199,Astoria,129.0,1
760,152078,East Village,95.0,1
761,152259,Harlem,55.0,1
762,152263,Harlem,300.0,1
763,152520,Sunnyside,42.0,1
764,153405,Greenpoint,125.0,1
765,153780,East Village,175.0,1
766,154934,Harlem,75.0,1
767,155296,Williamsburg,255.0,1
768,157673,Bedford Stuyvesant,72.0,1
769,158061,Bedford Stuyvesant,165.0,1
770,158176,Williamsburg,165.0,1
771,158290,Clinton Hill,75.0,1
772,158955,Williamsburg,139.0,1
773,159749,Bedford Stuyvesant,88.0,1
774,159815,Bedford Stuyvesant,80.0,1
775,160994,East Village,200.0,1
776,161366,Sunnyside,42.0,1
777,161996,Harlem,295.0,1
778,162508,Crown Heights,130.0,1
779,163809,Harlem,198.0,1
780,163814,East Village,99.0,1
781,163836,Greenpoint,46.0,1
782,164989,SoHo,140.0,1
783,165461,Morningside Heights,75.0,1
784,166006,Upper West Side,250.0,1
785,166541,Washington Heights,75.0,1
786,167013,Chelsea,205.0,1
787,167222,Park Slope,60.0,1
788,167482,Upper West Side,185.0,1
789,168084,East Village,190.0,1
790,168123,Greenwood,105.0,1
791,168546,East Harlem,250.0,1
792,168810,Upper West Side,175.0,1
793,169002,Harlem,65.0,1
794,169464,Williamsburg,85.0,1
795,170761,Fort Greene,85.0,1
796,171776,Harlem,170.0,1
797,172700,Lower East Side,115.0,1
798,172870,Harlem,89.0,1
799,173072,Harlem,49.0,1
800,173151,Greenpoint,91.0,1
801,176135,Crown Heights,97.0,1
802,176653,East Village,100.0,1
803,176962,Williamsburg,179.0,1
804,177606,Gramercy,189.0,1
805,179670,Lower East Side,120.0,1
806,179741,Little Italy,300.0,1
807,180507,Astoria,107.0,1
808,180792,Astoria,95.0,1
809,181972,Harlem,199.0,1
810,182069,East Harlem,120.0,1
811,182095,West Village,199.0,1
812,182177,Williamsbridge,125.0,1
813,182649,Williamsburg,70.0,1
814,187488,West Village,100.0,1
815,187566,Bedford Stuyvesant,99.0,1
816,188146,Williamsburg,350.0,1
817,188661,Prospect Heights,170.0,1
818,189135,Clinton,99.0,1
819,189181,Chelsea,255.0,1
820,189732,East New York,169.0,1
821,189787,Crown Heights,99.0,1
822,190267,Upper East Side,169.0,1
823,190542,Bedford Stuyvesant,160.0,1
824,190968,Prospect Heights,215.0,1
825,190974,Park Slope,130.0,1
826,191075,East Village,110.0,1
827,193105,Clinton,150.0,1
828,193333,Williamsburg,65.0,1
829,193393,Sunnyside,75.0,1
830,194154,Upper West Side,89.0,1
831,195123,Washington Heights,50.0,1
832,195233,Prospect Lefferts Gardens,43.0,1
833,195240,Prospect Lefferts Gardens,42.0,1
834,195578,Williamsburg,85.0,1
835,195971,Bedford Stuyvesant,139.0,1
836,195989,Park Slope,105.0,1
837,197155,Clinton,149.0,1
838,197753,Harlem,68.0,1
839,197942,Bedford Stuyvesant,99.0,1
840,199195,Harlem,75.0,1
841,199312,Williamsburg,100.0,1
842,200955,East Village,160.0,1
843,201992,Park Slope,190.0,1
844,204065,Clinton Hill,248.0,1
845,204833,Williamsburg,100.0,1
846,204959,Chinatown,95.0,1
847,205043,Midtown,150.0,1
848,205485,Bedford Stuyvesant,145.0,1
849,205735,Bushwick,41.0,1
850,205867,Williamsburg,120.0,1
851,206071,Concourse,50.0,1
852,206772,Williamsburg,195.0,1
853,206957,Sheepshead Bay,70.0,1
854,208889,Bedford Stuyvesant,145.0,1
855,209310,Sunnyside,50.0,1
856,211078,Greenpoint,185.0,1
857,212109,West Village,80.0,1
858,212178,Midtown,230.0,1
859,213272,Bushwick,40.0,1
860,214917,Emerson Hill,80.0,1
861,215560,Bedford Stuyvesant,79.0,1
862,215784,Hunters Point,95.0,1
863,215907,Upper West Side,300.0,1
864,217580,Fort Hamilton,100.0,1
865,218358,Harlem,80.0,1
866,219066,Bensonhurst,110.0,1
867,219482,Clinton Hill,172.0,1
868,219793,Lower East Side,199.0,1
869,219818,Lower East Side,199.0,1
870,219922,Harlem,100.0,1
871,220351,Harlem,55.0,1
872,220946,East Village,146.0,1
873,221097,Greenpoint,116.0,1
874,221618,Tribeca,150.0,1
875,222054,Park Slope,120.0,1
876,222304,Chelsea,199.0,1
877,223930,Prospect Heights,150.0,1
878,224004,Harlem,69.0,1
879,224006,Harlem,300.0,1
880,225306,Bedford Stuyvesant,79.0,1
881,225887,Fort Greene,130.0,1
882,225926,Clinton Hill,239.0,1
883,225976,Shore Acres,75.0,1
884,226021,Williamsburg,220.0,1
885,227715,Bedford Stuyvesant,80.0,1
886,227735,East Village,288.0,1
887,228317,Bedford Stuyvesant,135.0,1
888,228496,West Village,225.0,1
889,228517,Chinatown,110.0,1
890,228925,Bedford Stuyvesant,100.0,1
891,228979,Clinton,130.0,1
892,229367,East Village,89.0,1
893,230321,Bedford Stuyvesant,80.0,1
894,230854,Concourse,50.0,1
895,230877,East Harlem,135.0,1
896,230956,East Village,90.0,1
897,231414,SoHo,270.0,1
898,232612,Bedford Stuyvesant,110.0,1
899,232618,East Harlem,145.0,1
900,233189,Clinton,179.0,1
901,233638,Ridgewood,55.0,1
902,233662,Midtown,110.0,1
903,234184,Harlem,325.0,1
904,234870,Hunters Point,75.0,1
905,235651,West Village,130.0,1
906,235951,Midtown,190.0,1
907,235960,Lower East Side,200.0,1
908,236671,Williamsburg,180.0,1
909,236788,DUMBO,350.0,1
910,237127,Gramercy,195.0,1
911,239733,Astoria,75.0,1
912,239883,Fort Greene,85.0,1
913,240800,Prospect Heights,55.0,1
914,241159,Bedford Stuyvesant,110.0,1
915,241862,West Village,200.0,1
916,242532,Clinton Hill,279.0,1
917,243229,Bedford Stuyvesant,280.0,1
918,243708,Williamsburg,199.0,1
919,245504,Inwood,71.0,1
920,245544,Kingsbridge,42.0,1
921,245574,Bedford Stuyvesant,180.0,1
922,245607,Chelsea,226.0,1
923,246134,Crown Heights,85.0,1
924,246916,Elmhurst,79.0,1
925,246938,Lower East Side,154.0,1
926,248865,Greenpoint,199.0,1
927,249618,Washington Heights,125.0,1
928,249867,Bedford Stuyvesant,100.0,1
929,250536,Harlem,125.0,1
930,251262,Williamsburg,129.0,1
931,251277,Upper West Side,140.0,1
932,252076,Chinatown,115.0,1
933,253332,Sunset Park,96.0,1
934,253466,Greenpoint,199.0,1
935,253471,Greenpoint,199.0,1
936,253475,Greenpoint,199.0,1
937,253548,Brighton Beach,69.0,1
938,253590,Upper West Side,185.0,1
939,253800,Greenpoint,199.0,1
940,253803,Greenpoint,199.0,1
941,253806,Greenpoint,199.0,1
942,253811,Greenpoint,199.0,1
943,253815,Greenpoint,199.0,1
944,253828,Greenpoint,349.0,1
945,253839,Greenpoint,249.0,1
946,253842,Greenpoint,299.0,1
947,253846,Greenpoint,179.0,1
948,254131,Jackson Heights,54.0,1
949,255024,Bushwick,220.0,1
950,255476,Williamsburg,89.0,1
951,255601,Bedford Stuyvesant,170.0,1
952,256078,Sunnyside,80.0,1
953,256369,Cobble Hill,98.0,1
954,257097,Bedford Stuyvesant,125.0,1
955,257568,East New York,48.0,1
956,257787,Williamsburg,64.0,1
957,258397,Park Slope,139.0,1
958,258688,West Village,325.0,1
959,258838,Arrochar,250.0,1
960,259946,Arrochar,125.0,1
961,260765,Upper East Side,189.0,1
962,261194,Bedford Stuyvesant,130.0,1
963,261344,Financial District,101.0,1
964,262343,Lower East Side,153.0,1
965,262405,East Flatbush,92.0,1
966,262478,Lower East Side,80.0,1
967,262583,West Village,300.0,1
968,263005,Fort Greene,145.0,1
969,263232,Harlem,155.0,1
970,263888,Upper West Side,225.0,1
971,264323,Morningside Heights,85.0,1
972,265036,Crown Heights,99.0,1
973,265831,Little Italy,310.0,1
974,266146,Upper West Side,109.0,1
975,266155,Upper West Side,167.0,1
976,266351,Fort Greene,147.0,1
977,266449,Lower East Side,195.0,1
978,267535,Wakefield,50.0,1
979,267652,Kensington,60.0,1
980,267708,East Harlem,99.0,1
981,268392,Harlem,130.0,1
982,268868,Chelsea,350.0,1
983,269283,Crown Heights,50.0,1
984,269889,Hunters Point,96.0,1
985,270139,Bushwick,45.0,1
986,270231,Woodside,85.0,1
987,270345,East Village,250.0,1
988,270680,Williamsburg,190.0,1
989,270681,Williamsburg,75.0,1
990,271083,Prospect Lefferts Gardens,93.0,1
991,271128,Bedford Stuyvesant,60.0,1
992,271694,Midtown,125.0,1
993,271950,Upper East Side,300.0,1
994,271954,Greenwich Village,150.0,1
995,272026,Washington Heights,56.0,1
996,272044,East Village,299.0,1
997,272427,Greenpoint,60.0,1
998,272738,Williamsburg,60.0,1
999,274062,Harlem,99.0,1
1000,274329,Bushwick,110.0,1
1001,274376,Clinton Hill,135.0,1
1002,274743,Upper East Side,110.0,1
1003,275976,Bedford Stuyvesant,165.0,1
1004,276216,Sunset Park,127.0,1
1005,276482,Harlem,85.0,1
1006,277207,Greenpoint,75.0,1
1007,277370,East Village,139.0,1
1008,278090,East Harlem,50.0,1
1009,278631,West Village,250.0,1
1010,279093,Harlem,300.0,1
1011,279969,Bedford Stuyvesant,100.0,1
1012,281851,Harlem,130.0,1
1013,282341,Kensington,90.0,1
1014,282514,Bedford Stuyvesant,97.0,1
1015,282863,Gowanus,91.0,1
1016,282977,Park Slope,125.0,1
1017,283090,East Village,180.0,1
1018,283272,Williamsburg,100.0,1
1019,284208,Greenwood,65.0,1
1020,284855,West Village,240.0,1
1021,286662,Crown Heights,110.0,1
1022,287397,Bedford Stuyvesant,100.0,1
1023,287408,Clinton,165.0,1
1024,287421,Cobble Hill,140.0,1
1025,287481,Williamsburg,120.0,1
1026,287839,Fort Greene,175.0,1
1027,287845,Carroll Gardens,275.0,1
1028,289288,East Village,219.0,1
1029,289958,Hunters Point,65.0,1
1030,289995,Greenpoint,250.0,1
1031,290457,Chinatown,139.0,1
1032,291524,Upper West Side,209.0,1
1033,291714,Crown Heights,120.0,1
1034,292047,West Village,90.0,1
1035,292121,Clinton,199.0,1
1036,292266,Bushwick,50.0,1
1037,293837,Williamsburg,157.0,1
1038,294227,Greenpoint,199.0,1
1039,294242,Greenpoint,199.0,1
1040,294259,Greenpoint,199.0,1
1041,294263,Greenpoint,199.0,1
1042,294280,Greenpoint,199.0,1
1043,294353,Williamsburg,135.0,1
1044,294490,Greenpoint,199.0,1
1045,295998,Upper West Side,300.0,1
1046,296345,Williamsburg,75.0,1
1047,296361,Elmhurst,55.0,1
1048,297962,Williamsburg,70.0,1
1049,298073,Williamsburg,130.0,1
1050,299078,SoHo,250.0,1
1051,299531,East New York,100.0,1
1052,299699,Greenpoint,130.0,1
1053,301034,Harlem,140.0,1
1054,302057,Flatbush,75.0,1
1055,303345,East Harlem,90.0,1
1056,304799,Upper West Side,150.0,1
1057,305211,Williamsburg,180.0,1
1058,306799,Bushwick,65.0,1
1059,309342,Upper West Side,99.0,1
1060,310220,Greenpoint,149.0,1
1061,310272,Clifton,59.0,1
1062,310325,Harlem,75.0,1
1063,310338,Harlem,75.0,1
1064,310524,Bedford Stuyvesant,75.0,1
1065,310796,Upper West Side,109.0,1
1066,311003,Crown Heights,225.0,1
1067,311343,East Harlem,86.0,1
1068,311356,Ridgewood,52.0,1
1069,312429,Prospect Heights,100.0,1
1070,313890,Lower East Side,99.0,1
1071,314982,East Village,89.0,1
1072,316238,Bedford Stuyvesant,135.0,1
1073,317838,West Village,199.0,1
1074,317905,Kensington,89.0,1
1075,318021,Harlem,110.0,1
1076,318187,Bushwick,120.0,1
1077,319724,Williamsburg,59.0,1
1078,319798,Bay Ridge,49.0,1
1079,319844,Greenpoint,79.0,1
1080,320865,Harlem,135.0,1
1081,320876,Greenwood,185.0,1
1082,321136,Washington Heights,115.0,1
1083,322604,Williamsburg,95.0,1
1084,324115,Williamsburg,75.0,1
1085,324517,Upper East Side,109.0,1
1086,325429,Upper East Side,219.0,1
1087,326832,Upper East Side,159.0,1
1088,326956,Clinton Hill,180.0,1
1089,327778,Gramercy,106.0,1
1090,328040,Midtown,299.0,1
1091,328693,Upper West Side,179.0,1
1092,328744,Crown Heights,165.0,1
1093,329310,Chinatown,250.0,1
1094,329385,Inwood,87.0,1
1095,333189,Williamsburg,79.0,1
1096,333323,Clinton,75.0,1
1097,334781,Harlem,80.0,1
1098,335797,East Flatbush,115.0,1
1099,335819,East Flatbush,115.0,1
1100,335820,East Flatbush,120.0,1
1101,336220,Harlem,125.0,1
1102,341525,Clinton,95.0,1
1103,342027,Upper East Side,121.0,1
1104,342965,Clinton,350.0,1
1105,342995,Harlem,75.0,1
1106,343276,Clinton,95.0,1
1107,343971,Harlem,89.0,1
1108,344019,West Village,195.0,1
1109,347865,East Village,189.0,1
1110,350168,Park Slope,178.0,1
1111,350525,Crown Heights,145.0,1
1112,351530,Park Slope,125.0,1
1113,351859,Chelsea,265.0,1
1114,352651,Prospect Lefferts Gardens,77.0,1
1115,353317,Chinatown,129.0,1
1116,354095,East Village,199.0,1
1117,355106,Prospect Lefferts Gardens,92.0,1
1118,357509,Midtown,110.0,1
1119,359982,Williamsburg,65.0,1
1120,360400,Midtown,135.0,1
1121,363320,Harlem,175.0,1
1122,364275,Williamsburg,72.0,1
1123,367810,Greenpoint,120.0,1
1124,369411,Williamsburg,94.0,1
1125,373618,Williamsburg,129.0,1
1126,374548,Bedford Stuyvesant,85.0,1
1127,378460,Clinton,200.0,1
1128,380416,Park Slope,125.0,1
1129,382523,Harlem,160.0,1
1130,382524,Harlem,180.0,1
1131,385824,Spuyten Duyvil,120.0,1
1132,386555,Stapleton,110.0,1
1133,386744,Upper East Side,105.0,1
1134,387324,Gramercy,74.0,1
1135,387377,Harlem,165.0,1
1136,387666,Washington Heights,99.0,1
1137,391948,Ozone Park,45.0,1
1138,391955,Columbia Street Waterfront District,159.0,1
1139,392948,Williamsburg,45.0,1
1140,393016,Clinton,104.0,1
1141,393094,Financial District,225.0,1
1142,393682,Little Italy,100.0,1
1143,394026,Greenpoint,90.0,1
1144,394111,Briarwood,75.0,1
1145,396636,Harlem,135.0,1
1146,397034,Upper West Side,125.0,1
1147,397420,Harlem,85.0,1
1148,398281,Upper East Side,200.0,1
